id,bulk_id,spalen,date1,value,price,mean_sq,mean_fl,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет
20,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-08-01,667.8,164138.020833,63.31,13,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.4229905,13.43,8.61,8.49,6.82
21,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-08-01,655.4,151322.916667,93.55,13,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.4229905,13.43,8.61,8.49,6.82
22,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-08-01,179.0,202708.333333,22.35,13,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.4229905,13.43,8.61,8.49,6.82
23,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-09-01,914.6,160021.875,90.12,11,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
24,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-09-01,901.4,179718.181818,58.76,11,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
25,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-09-01,174.8,190520.512821,37.73,13,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
26,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-09-01,93.4,171714.285714,46.51,12,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
27,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-09-01,414.0,164461.309524,63.85,12,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
28,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-09-01,374.8,153825.0,93.53,12,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
29,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-09-01,22.4,218357.14285700003,22.34,15,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.7828955,12.83,8.6,8.76,7.69
30,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-10-01,260.8,160686.538462,89.86,10,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
32,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-10-01,230.6,192535.135135,36.91,13,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
33,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-10-01,46.2,171676.47058800005,46.5,12,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
34,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-10-01,851.5,164560.897436,64.34,12,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
35,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-10-01,281.1,153875.0,93.51,11,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
36,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-10-01,22.4,218642.85714299997,22.34,15,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,63.245587,13.12,6.66,8.5,5.79
38,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-11-01,253.0,180314.81481500002,64.94,10,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,65.0295632,12.86,7.36,8.26,6.55
39,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-11-01,264.4,194783.870968,36.22,14,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,65.0295632,12.86,7.36,8.26,6.55
40,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-11-01,0.0,174900.0,46.54,13,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.0295632,12.86,7.36,8.26,6.55
42,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-11-01,186.9,155742.424242,93.49,11,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.0295632,12.86,7.36,8.26,6.55
43,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-11-01,22.2,218583.333333,22.35,16,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,65.0295632,12.86,7.36,8.26,6.55
44,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-12-01,714.8,162960.869565,89.92,10,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
45,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-12-01,460.5,184020.833333,63.45,10,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
46,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-12-01,229.8,196259.25925899998,36.53,14,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
47,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-12-01,92.4,174882.35294100002,46.53,12,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
49,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-12-01,93.7,155566.666667,93.49,10,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
50,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-12-01,44.8,218545.454545,22.36,16,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,69.7048478,12.19,8.52,8.73,8.45
51,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-01-01,261.3,167000.0,90.04,10,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
52,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-01-01,276.5,186305.555556,65.45,8,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
53,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-01-01,184.1,200950.0,35.48,16,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
54,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2016-01-01,92.9,179062.5,46.58,14,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
55,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2016-01-01,138.0,167797.413793,67.07,12,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
57,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-01-01,22.2,223000.0,22.34,15,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.934425,12.91,8.3,8.94,8.35
58,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-02-01,535.4,168685.714286,90.31,10,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
59,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-02-01,276.7,188884.61538499998,64.02,7,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
60,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-02-01,81.7,205642.857143,35.09,18,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
62,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2016-02-01,414.4,167808.035714,67.0,12,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
63,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2016-02-01,187.4,159206.896552,93.51,11,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
64,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-02-01,22.2,222944.444444,22.36,16,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,77.32849470000002,12.46,7.75,8.65,7.99
65,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-03-01,375.6,171816.666667,90.62,10,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,70.418319,12.14,7.48,8.56,7.0
66,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-03-01,115.1,192750.0,62.49,6,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,70.418319,12.14,7.48,8.56,7.0
67,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-03-01,306.0,207625.0,34.13,20,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,70.418319,12.14,7.48,8.56,7.0
70,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2016-03-01,280.1,161220.0,93.48,10,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,70.418319,12.14,7.48,8.56,7.0
71,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-03-01,22.4,227375.0,22.38,17,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,70.418319,12.14,7.48,8.56,7.0
72,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-04-01,542.2,173020.0,89.97,9,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
74,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-04-01,69.2,199166.666667,34.53,17,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
75,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2016-04-01,140.1,183681.818182,46.66,15,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
76,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2016-04-01,322.1,168835.106383,68.06,11,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
77,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2016-04-01,186.9,162681.818182,93.5,10,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
78,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-04-01,0.0,230285.714286,22.37,16,4,16,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740.0,156205.0,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4.0,8587.0,66.68263639999999,12.82,7.8,8.7,8.57
80,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-05-01,0.0,190416.666667,65.62,3,5,17,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772.0,160510.0,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4.0,8587.0,65.8386556,12.86,7.03,8.36,8.64
