id,bulk_id,spalen,date1,start_square,value,price,mean_sq,mean_fl,plan_s,plan_m,plan_l,vid_0,vid_1,vid_2,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет
10,FF3814A9-9F7D-E711-8530-00505688958B,0,2017-12-01,1667.7,198.1,167735.616438,22.85,10,57,16,0,0,55,18,12,36,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,58.5738545,9.73,5.31,6.28,5.89
11,FF3814A9-9F7D-E711-8530-00505688958B,3,2017-12-01,8336.6,411.4,132329.52380999998,79.4,8,40,0,65,0,28,77,12,36,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,58.5738545,9.73,5.31,6.28,5.89
12,FF3814A9-9F7D-E711-8530-00505688958B,1,2018-01-01,9945.3,986.4,144998.473282,37.96,9,111,151,0,0,118,144,1,37,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,56.4981,9.74,5.62,6.64,6.05
13,FF3814A9-9F7D-E711-8530-00505688958B,2,2018-01-01,16073.6,1336.9,136632.733813,57.82,9,123,89,65,26,117,135,1,37,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,56.4981,9.74,5.62,6.64,6.05
14,FF3814A9-9F7D-E711-8530-00505688958B,0,2018-01-01,1422.2,146.9,167385.483871,22.94,11,46,16,0,0,46,16,1,37,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,56.4981,9.74,5.62,6.64,6.05
15,FF3814A9-9F7D-E711-8530-00505688958B,3,2018-01-01,7925.2,616.0,132593.0,79.25,8,39,0,61,0,27,73,1,37,эконом,1983,нет,17.0,да,345,825,0,0,да,нет,да,да,1,1,1,контейнеры,0,да,да,1800,65357,25533,18.0,12.0,16.0,0.55,1.7,1.4,0.28,0.58,0.93,8,7640,56.4981,9.74,5.62,6.64,6.05
16,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-08-01,6852.4,992.3,158492.105263,90.16,11,0,0,76,0,0,76,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.4229905,13.43,8.61,8.49,6.82
17,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-08-01,4340.1,924.5,176049.333333,57.87,11,37,0,38,0,75,0,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.4229905,13.43,8.61,8.49,6.82
18,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-08-01,2255.6,532.7,187111.47540999998,36.98,12,47,0,14,0,61,0,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.4229905,13.43,8.61,8.49,6.82
19,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-08-01,1116.9,93.4,171666.666667,46.54,13,0,0,24,0,0,24,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.4229905,13.43,8.61,8.49,6.82
20,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-08-01,6077.9,599.0,164138.020833,63.31,13,24,0,72,72,0,24,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.4229905,13.43,8.61,8.49,6.82
21,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-08-01,4490.2,655.4,151322.916667,93.55,13,0,0,48,24,0,24,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.4229905,13.43,8.61,8.49,6.82
22,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-08-01,536.4,179.0,202708.333333,22.35,13,24,0,0,0,0,24,8,8,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.4229905,13.43,8.61,8.49,6.82
23,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-09-01,5767.6,914.6,160021.875,90.12,11,0,0,64,0,0,64,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,66.7828955,12.83,8.6,8.76,7.69
24,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-09-01,3231.6,901.4,179718.181818,58.76,11,25,0,30,0,55,0,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,66.7828955,12.83,8.6,8.76,7.69
25,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-09-01,1471.6,174.8,190520.512821,37.73,13,28,0,11,0,39,0,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,66.7828955,12.83,8.6,8.76,7.69
26,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-09-01,976.8,93.4,171714.285714,46.51,12,0,0,21,0,0,21,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,66.7828955,12.83,8.6,8.76,7.69
27,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-09-01,5363.6,345.2,164461.309524,63.85,12,19,0,65,65,0,19,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,66.7828955,12.83,8.6,8.76,7.69
28,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-09-01,3741.1,374.8,153825.0,93.53,12,0,0,40,23,0,17,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,66.7828955,12.83,8.6,8.76,7.69
29,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-09-01,312.8,22.4,218357.14285700003,22.34,15,14,0,0,0,0,14,9,9,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,66.7828955,12.83,8.6,8.76,7.69
30,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-10-01,4672.8,260.8,160686.538462,89.86,10,0,0,52,0,0,52,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,63.245587,13.12,6.66,8.5,5.79
31,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-10-01,2283.8,484.5,179861.11111099998,63.44,11,9,0,27,0,36,0,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,63.245587,13.12,6.66,8.5,5.79
32,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-10-01,1365.7,230.6,192535.135135,36.91,13,29,0,8,0,37,0,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,63.245587,13.12,6.66,8.5,5.79
33,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-10-01,790.5,46.2,171676.47058800003,46.5,12,0,0,17,0,0,17,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,63.245587,13.12,6.66,8.5,5.79
34,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-10-01,5018.4,782.7,164560.897436,64.34,12,16,0,62,61,0,17,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,63.245587,13.12,6.66,8.5,5.79
35,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-10-01,3366.3,281.1,153875.0,93.51,11,0,0,36,22,0,14,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,63.245587,13.12,6.66,8.5,5.79
36,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-10-01,312.8,22.4,218642.85714299997,22.34,15,14,0,0,0,0,14,10,10,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,63.245587,13.12,6.66,8.5,5.79
37,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-11-01,4324.9,362.0,162368.75,90.1,9,0,0,48,0,0,48,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.0295632,12.86,7.36,8.26,6.55
38,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-11-01,1753.4,253.0,180314.81481500002,64.94,10,5,0,22,0,27,0,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.0295632,12.86,7.36,8.26,6.55
39,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-11-01,1122.7,230.0,194783.870968,36.22,14,26,0,5,0,31,0,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,65.0295632,12.86,7.36,8.26,6.55
40,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-11-01,698.1,0.0,174900.0,46.54,13,0,0,15,0,0,15,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.0295632,12.86,7.36,8.26,6.55
41,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-11-01,4166.5,345.7,164218.253968,66.13,12,8,0,55,48,0,15,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.0295632,12.86,7.36,8.26,6.55
42,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-11-01,3085.2,186.9,155742.424242,93.49,11,0,0,33,22,0,11,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.0295632,12.86,7.36,8.26,6.55
43,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-11-01,268.2,22.2,218583.333333,22.35,16,12,0,0,0,0,12,11,11,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,65.0295632,12.86,7.36,8.26,6.55
44,43BF0132-CC0A-E511-8098-001EC9D56418,3,2015-12-01,4136.3,714.8,162960.869565,89.92,10,0,0,46,0,0,46,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,69.7048478,12.19,8.52,8.73,8.45
45,43BF0132-CC0A-E511-8098-001EC9D56418,2,2015-12-01,1522.8,460.5,184020.833333,63.45,10,6,0,18,0,24,0,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,69.7048478,12.19,8.52,8.73,8.45
46,43BF0132-CC0A-E511-8098-001EC9D56418,1,2015-12-01,986.3,195.4,196259.25925899998,36.53,14,22,0,5,0,27,0,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,69.7048478,12.19,8.52,8.73,8.45
47,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2015-12-01,791.0,92.4,174882.35294100002,46.53,12,0,0,17,0,0,17,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,69.7048478,12.19,8.52,8.73,8.45
48,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2015-12-01,3775.0,0.0,163808.035714,67.41,12,4,0,52,43,0,13,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,69.7048478,12.19,8.52,8.73,8.45
49,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2015-12-01,2804.6,93.7,155566.666667,93.49,10,0,0,30,21,0,9,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,69.7048478,12.19,8.52,8.73,8.45
50,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2015-12-01,246.0,44.8,218545.454545,22.36,16,11,0,0,0,0,11,12,12,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,69.7048478,12.19,8.52,8.73,8.45
51,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-01-01,3421.5,261.3,167000.0,90.04,10,0,0,38,0,0,38,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.934425,12.91,8.3,8.94,8.35
52,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-01-01,1178.1,276.5,186305.555556,65.45,8,3,0,15,0,18,0,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.934425,12.91,8.3,8.94,8.35
53,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-01-01,709.7,184.1,200950.0,35.48,16,18,0,2,0,20,0,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.934425,12.91,8.3,8.94,8.35
54,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2016-01-01,745.3,92.9,179062.5,46.58,14,0,0,16,0,0,16,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.934425,12.91,8.3,8.94,8.35
55,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2016-01-01,3890.3,69.2,167797.413793,67.07,12,5,0,53,45,0,13,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.934425,12.91,8.3,8.94,8.35
56,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2016-01-01,2804.6,186.4,159066.666667,93.49,11,0,0,30,22,0,8,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.934425,12.91,8.3,8.94,8.35
57,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-01-01,223.4,22.2,223000.0,22.34,15,10,0,0,0,0,10,1,13,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.934425,12.91,8.3,8.94,8.35
58,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-02-01,3161.0,535.4,168685.714286,90.31,10,0,0,35,0,0,35,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
59,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-02-01,832.2,276.7,188884.61538499998,64.02,7,3,0,10,0,13,0,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
60,43BF0132-CC0A-E511-8098-001EC9D56418,1,2016-02-01,491.3,81.7,205642.857143,35.09,18,13,0,1,0,14,0,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
61,7726CF5A-CC0A-E511-8098-001EC9D56418,1,2016-02-01,698.6,92.9,178900.0,46.57,13,0,0,15,0,0,15,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
62,7726CF5A-CC0A-E511-8098-001EC9D56418,2,2016-02-01,3751.9,345.6,167808.035714,67.0,12,5,0,51,44,0,12,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
63,7726CF5A-CC0A-E511-8098-001EC9D56418,3,2016-02-01,2711.9,187.4,159206.896552,93.51,11,0,0,29,21,0,8,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
64,7726CF5A-CC0A-E511-8098-001EC9D56418,0,2016-02-01,201.2,22.2,222944.444444,22.36,16,9,0,0,0,0,9,2,14,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,4740,156205,13.0,8.0,11.0,0.69,7.0,0.35,0.45,0.4,0.54,4,8587,77.32849470000001,12.46,7.75,8.65,7.99
65,43BF0132-CC0A-E511-8098-001EC9D56418,3,2016-03-01,2718.7,375.6,171816.666667,90.62,10,0,0,30,0,0,30,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,70.418319,12.14,7.48,8.56,7.0
66,43BF0132-CC0A-E511-8098-001EC9D56418,2,2016-03-01,624.9,115.1,192750.0,62.49,6,3,0,7,0,10,0,3,15,комфорт,1094,нет,6.8,да,150,550,0,1,да,нет,да,да,1,1,1,контейнеры,1,да,да,871,3772,160510,13.0,8.0,11.0,0.86,6.9,0.25,0.43,0.45,0.64,4,8587,70.418319,12.14,7.48,8.56,7.0
